	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1	Unnamed: 0.1.1	GPS Time	 Device Time	 Longitude	 Latitude	GPS Speed (Meters/second)	 Horizontal Dilution of Precision	 Altitude	 Bearing	 G(x)	 G(y)	 G(z)	 G(calibrated)	Speed (GPS)(km/h)	Acceleration Sensor(Total)(g)	Engine RPM(rpm)	Engine Load(%)	Throttle Position(Manifold)(%)	Engine Coolant Temperature(Â°C)	Road Structure	Driver Name	Behaviour	Overspeeding
0	0	10	10	10	Tue Nov 01 16:44:16 GMT+08:00 2016	01-Nov-2016 16:44:15.036	103.326111667	2.02806166667	1.8576325	2.1	39.4	237.52	-0.232	0.155	9.836	0.022053659	6.68747711182	0.0220536589622	1087.75	17.6470584869	12.5490198135	91.0	Straight Road	Ng Jin Boon	Good	0
1	1	11	11	11	Tue Nov 01 16:44:17 GMT+08:00 2016	01-Nov-2016 16:44:16.036	103.326091667	2.02805166667	2.6708937	2.2	39.6	236.94	-0.301	-0.79	9.927	0.03458947	9.61521720886	0.0345894694328	1048.5	20.0	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
2	2	12	12	12	Tue Nov 01 16:44:18 GMT+08:00 2016	01-Nov-2016 16:44:17.036	103.326071667	2.02804166667	2.877812	2.2	39.7	239.3	-0.279	-0.557	10.218	0.06252426	10.3601226807	0.0625242590904	857.5	26.2745094299	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
3	3	13	13	13	Tue Nov 01 16:44:19 GMT+08:00 2016	01-Nov-2016 16:44:18.035	103.326051667	2.02803	2.405297	2.3	39.9	234.22	0.089	0.647	9.854	0.025688946	8.65906906128	0.0256889462471	701.0	25.0980396271	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
4	4	14	14	14	Tue Nov 01 16:44:20 GMT+08:00 2016	01-Nov-2016 16:44:19.036	103.326035	2.02801833333	1.969842	2.3	39.9	227.24	-0.137	-0.5	9.906	0.030167878	7.09143066406	0.0301678776741	738.75	25.490196228	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
5	5	15	15	15	Tue Nov 01 16:44:21 GMT+08:00 2016	01-Nov-2016 16:44:20.036	103.326026667	2.02801333333	0.9578981	2.4	39.9	222.87	-0.005	0.83	9.87	0.02866751	3.44843292236	0.0286675095558	750.5	25.0980396271	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
6	6	16	16	16	Tue Nov 01 16:44:22 GMT+08:00 2016	01-Nov-2016 16:44:21.036	103.32602	2.02801166667	0.46891195	2.4	40.0	217.15	0.005	0.535	9.72	0.018851902	1.68808293343	0.0188519023359	753.0	24.7058830261	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
7	7	17	17	17	Tue Nov 01 16:44:23 GMT+08:00 2016	01-Nov-2016 16:44:22.035	103.326016667	2.02801166667	0.0	2.4	40.0	220.77	-0.022	0.463	9.875	0.026734173	0.0	0.0267341732979	748.0	24.7058830261	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
8	8	18	18	18	Tue Nov 01 16:44:24 GMT+08:00 2016	01-Nov-2016 16:44:23.035	103.326015	2.02801333333	0.0	2.4	40.1	246.07	-0.052	0.492	9.729	0.012024522	0.0	0.0120245218277	751.75	24.3137264252	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
9	9	19	19	19	Tue Nov 01 16:44:25 GMT+08:00 2016	01-Nov-2016 16:44:24.036	103.326015	2.028015	0.0	2.4	40.1	230.73	-0.014	0.766	9.827	0.023772538	0.0	0.0237725377083	752.5	25.490196228	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
10	10	20	20	20	Tue Nov 01 16:44:26 GMT+08:00 2016	01-Nov-2016 16:44:25.035	103.326015	2.028015	0.0	2.5	40.1	230.73	0.056	2.341	9.528	0.019156277	0.0	0.0191562771797	755.5	50.9803924561	18.0392150879	91.0	Straight Road	Ng Jin Boon	Good	0
11	11	21	21	21	Tue Nov 01 16:44:27 GMT+08:00 2016	01-Nov-2016 16:44:26.036	103.326015	2.028015	0.0	2.5	40.1	230.73	-0.005	2.11	9.529	0.013884187	0.0	0.0138841867447	1500.75	45.8823547363	18.4313735962	91.0	Straight Road	Ng Jin Boon	Good	0
12	12	22	22	22	Tue Nov 01 16:44:28 GMT+08:00 2016	01-Nov-2016 16:44:27.044	103.326015	2.028015	0.0	2.5	40.1	230.73	-0.679	1.996	9.566	0.017530143	0.0	0.017530143261	1538.25	47.8431396484	20.7843132019	91.0	Straight Road	Ng Jin Boon	Good	0
13	13	23	23	23	Tue Nov 01 16:44:29 GMT+08:00 2016	01-Nov-2016 16:44:28.036	103.325978333	2.02800333333	1.9569739	2.5	40.4	219.57	-0.598	1.828	9.569	0.013941526	7.04510593414	0.013941526413	1731.75	51.3725509644	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
14	14	24	24	24	Tue Nov 01 16:44:30 GMT+08:00 2016	01-Nov-2016 16:44:29.036	103.325958333	2.02798333333	3.2947369	2.5	40.3	216.16	-0.879	1.416	9.905	0.042877376	11.8610525131	0.0428773760796	2058.25	46.6666679382	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
15	15	25	25	25	Tue Nov 01 16:44:31 GMT+08:00 2016	01-Nov-2016 16:44:30.037	103.325931667	2.027955	4.5594096	2.6	40.1	213.31	-0.563	1.373	9.709	0.02019769	16.4138736725	0.0201976895332	1743.75	54.1176490784	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
16	16	26	26	26	Tue Nov 01 16:44:32 GMT+08:00 2016	01-Nov-2016 16:44:31.036	103.325896667	2.02791333333	6.1735783	2.6	40.0	214.13	-0.043	1.169	9.413	-0.014087856	22.2248802185	-0.0140878558159	1716.75	53.3333358765	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
17	17	27	27	27	Tue Nov 01 16:44:33 GMT+08:00 2016	01-Nov-2016 16:44:32.036	103.325855	2.02786	7.6451693	2.6	39.8	213.57	0.68	1.209	10.026	0.050753295	27.5226078033	0.0507532954216	1797.25	51.764705658	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
18	18	28	28	28	Tue Nov 01 16:44:34 GMT+08:00 2016	01-Nov-2016 16:44:33.035	103.325808333	2.0278	8.271586	2.6	39.6	214.74	0.193	1.006	9.65	0.0082165	29.7777099609	0.00821650028229	1841.5	51.764705658	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
19	19	29	29	29	Tue Nov 01 16:44:35 GMT+08:00 2016	01-Nov-2016 16:44:34.035	103.325758333	2.02773666667	8.82903	2.6	39.5	214.35	0.735	1.091	9.942	0.041288674	31.7845077515	0.0412886738777	1918.5	49.0196075439	21.1764717102	91.0	Straight Road	Ng Jin Boon	Good	0
20	20	30	30	30	Tue Nov 01 16:44:36 GMT+08:00 2016	01-Nov-2016 16:44:35.036	103.325703333	2.02767	9.624791	2.6	39.5	215.08	0.073	0.743	9.712	0.011930943	34.6492462158	0.0119309425354	2038.25	36.0784301758	18.0392150879	91.0	Straight Road	Ng Jin Boon	Good	0
21	21	31	31	31	Tue Nov 01 16:44:37 GMT+08:00 2016	01-Nov-2016 16:44:36.036	103.32564	2.02759833333	10.043775	2.6	39.4	215.54	0.096	0.893	9.933	0.03566891	36.1575889587	0.0356689095497	1927.25	42.745098114	18.0392150879	91.0	Straight Road	Ng Jin Boon	Good	0
22	22	32	32	32	Tue Nov 01 16:44:38 GMT+08:00 2016	01-Nov-2016 16:44:37.036	103.325576667	2.02752333333	10.454008	2.6	39.4	215.48	0.462	0.741	10.066	0.04894954	37.6344299316	0.0489495396614	1575.0	41.9607849121	18.0392150879	91.0	Straight Road	Ng Jin Boon	Good	0
23	23	33	33	33	Tue Nov 01 16:44:39 GMT+08:00 2016	01-Nov-2016 16:44:38.035	103.325515	2.027445	10.5523205	2.6	39.5	215.99	0.63	0.712	9.675	0.009988546	37.9883537292	0.00998854637146	1447.25	45.490196228	18.4313735962	91.0	Straight Road	Ng Jin Boon	Good	0
24	24	34	34	34	Tue Nov 01 16:44:40 GMT+08:00 2016	01-Nov-2016 16:44:39.037	103.325456667	2.02736333333	10.695413	2.6	39.3	214.99	0.01	0.824	9.127	-0.046838403	38.5034828186	-0.0468384027481	1505.25	46.6666679382	18.8235301971	91.0	Straight Road	Ng Jin Boon	Good	0
25	25	35	35	35	Tue Nov 01 16:44:41 GMT+08:00 2016	01-Nov-2016 16:44:40.036	103.325398333	2.02728	11.088146	2.7	39.1	214.63	0.257	0.539	9.016	-0.059924364	39.9173240662	-0.05992436409	1505.25	46.6666679382	18.8235301971	91.0	Straight Road	Ng Jin Boon	Good	0
26	26	36	36	36	Tue Nov 01 16:44:42 GMT+08:00 2016	01-Nov-2016 16:44:41.036	103.325335	2.027195	11.102043	2.7	38.9	216.17	0.798	0.107	9.483	-0.016589837	39.9673538208	-0.0165898371488	1571.5	36.8627471924	13.7254905701	91.0	Straight Road	Ng Jin Boon	Good	0
27	27	37	37	37	Tue Nov 01 16:44:43 GMT+08:00 2016	01-Nov-2016 16:44:42.035	103.325273333	2.02711	11.12778	2.7	38.8	216.89	1.064	-0.177	10.503	0.0952732	40.060005188	0.0952731966972	1518.25	10.1960783005	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
28	28	38	38	38	Tue Nov 01 16:44:44 GMT+08:00 2016	01-Nov-2016 16:44:43.039	103.32521	2.02702166667	11.8602295	2.7	38.9	216.58	0.618	-0.22	10.104	0.051137865	42.6968269348	0.0541147589684	1488.25	10.1960783005	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
29	29	39	39	39	Tue Nov 01 16:44:45 GMT+08:00 2016	01-Nov-2016 16:44:44.035	103.325141667	2.02693333333	12.365172	2.8	39.0	216.94	0.65	-1.179	9.997	0.047261536	44.5146179199	0.0472615361214	1093.75	11.372549057	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
30	30	40	40	40	Tue Nov 01 16:44:46 GMT+08:00 2016	01-Nov-2016 16:44:45.037	103.325073333	2.02684666667	12.207152	2.8	38.9	217.72	0.34	-0.204	9.872	0.016974341	43.9457473755	0.0169743411243	1026.75	18.8235301971	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
31	31	41	41	41	Tue Nov 01 16:44:47 GMT+08:00 2016	01-Nov-2016 16:44:46.036	103.325006667	2.02675166667	11.642502	2.8	39.1	218.84	0.321	-0.736	9.175	-0.042155147	41.9130058289	-0.0421551465988	1011.5	18.8235301971	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
32	32	42	42	42	Tue Nov 01 16:44:48 GMT+08:00 2016	01-Nov-2016 16:44:47.036	103.324938333	2.02667	11.3712435	2.8	38.9	219.98	-0.025	-1.2	9.311	-0.024013042	40.9364738464	-0.058637201786	989.75	18.0392150879	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
33	33	43	43	43	Tue Nov 01 16:44:49 GMT+08:00 2016	01-Nov-2016 16:44:48.036	103.32487	2.02659166667	11.09947	2.8	38.6	218.77	0.463	-0.897	10.561	0.10046095	39.9580917358	0.10046094656	962.25	18.8235301971	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
34	34	44	44	44	Tue Nov 01 16:44:50 GMT+08:00 2016	01-Nov-2016 16:44:49.036	103.324808333	2.02651166667	10.736076	2.9	38.3	216.8	0.461	-1.28	10.312	0.07928115	38.6498756409	0.0702390819788	927.0	19.607843399	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
35	35	45	45	45	Tue Nov 01 16:44:51 GMT+08:00 2016	01-Nov-2016 16:44:50.037	103.324748333	2.02643666667	10.858066	2.9	38.1	216.77	0.99	-1.047	11.375	0.18779737	39.0890350342	0.187797367573	883.5	21.1764717102	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
36	36	46	46	46	Tue Nov 01 16:44:52 GMT+08:00 2016	01-Nov-2016 16:44:51.036	103.32469	2.026365	9.789502	2.9	38.1	218.69	0.279	-1.82	10.005	0.056004703	35.2422065735	0.0560047030449	802.0	22.745098114	9.80392169952	91.0	Straight Road	Ng Jin Boon	Good	0
37	37	47	47	47	Tue Nov 01 16:44:53 GMT+08:00 2016	01-Nov-2016 16:44:52.036	103.324636667	2.02630166667	8.414165	2.9	38.0	218.21	-0.577	-1.094	10.047	0.050890267	30.2909908295	0.0508902668953	700.25	25.0980396271	9.80392169952	92.0	Straight Road	Ng Jin Boon	Good	0
38	38	48	48	48	Tue Nov 01 16:44:54 GMT+08:00 2016	01-Nov-2016 16:44:53.036	103.324595	2.02624666667	7.0367675	2.9	37.6	215.78	-1.452	-1.14	10.144	0.07003039	25.3323631287	0.0700303912163	660.5	35.2941169739	9.80392169952	92.0	Straight Road	Ng Jin Boon	Good	0
39	39	49	49	49	Tue Nov 01 16:44:55 GMT+08:00 2016	01-Nov-2016 16:44:54.036	103.324568333	2.0262	5.90232	2.9	37.4	206.28	-2.087	0.098	9.873	0.04771	21.2483520508	0.0477100014687	880.25	29.0196075439	9.80392169952	92.0	Corner	Ng Jin Boon	Good	0
40	40	50	50	50	Tue Nov 01 16:44:56 GMT+08:00 2016	01-Nov-2016 16:44:55.037	103.324548333	2.02615	5.67996	2.9	37.2	193.95	-2.373	0.102	9.525	0.01968056	20.4478549957	0.0196805596352	871.0	28.235294342	9.80392169952	92.0	Corner	Ng Jin Boon	Good	0
41	41	51	51	51	Tue Nov 01 16:44:57 GMT+08:00 2016	01-Nov-2016 16:44:56.036	103.324548333	2.0261	5.6804743	2.9	37.1	177.84	-0.316	0.207	9.589	-0.0027698874	20.4497070312	-0.00276988744736	887.25	21.1764717102	9.80392169952	92.0	Corner	Ng Jin Boon	Good	0
42	42	52	52	52	Tue Nov 01 16:44:58 GMT+08:00 2016	01-Nov-2016 16:44:57.036	103.32456	2.02605166667	5.5188518	3.0	36.8	164.19	0.327	0.685	9.587	-0.0006736517	19.8678665161	-0.000673651695251	931.25	39.2156867981	15.6862745285	92.0	Corner	Ng Jin Boon	Good	0
43	43	53	53	53	Tue Nov 01 16:44:59 GMT+08:00 2016	01-Nov-2016 16:44:58.035	103.32458	2.02600666667	5.6712093	3.0	36.5	157.38	0.993	1.101	9.745	0.023805559	20.4163532257	0.0238055586815	1322.25	49.8039207458	15.6862745285	92.0	Straight Road	Ng Jin Boon	Good	0
44	44	54	54	54	Tue Nov 01 16:45:00 GMT+08:00 2016	01-Nov-2016 16:44:59.036	103.324606667	2.025955	6.2250504	3.1	36.3	153.38	0.511	1.073	9.577	0.002736926	22.4101810455	0.0027369260788	1628.0	50.1960792542	20.0	92.0	Straight Road	Ng Jin Boon	Good	0
45	45	55	55	55	Tue Nov 01 16:45:01 GMT+08:00 2016	01-Nov-2016 16:45:00.036	103.324633333	2.02590166667	6.7253604	3.1	36.3	153.59	0.821	1.049	9.654	0.012421846	24.2112960815	0.0124218463898	1631.75	54.509803772	21.9607849121	92.0	Straight Road	Ng Jin Boon	Good	0
46	46	56	56	56	Tue Nov 01 16:45:02 GMT+08:00 2016	01-Nov-2016 16:45:01.036	103.324665	2.025835	7.9092216	3.1	36.8	157.55	1.566	1.313	8.693	-0.07070631	28.473197937	-0.070706307888	1768.5	56.8627471924	21.9607849121	92.0	Straight Road	Ng Jin Boon	Good	0
47	47	57	57	57	Tue Nov 01 16:45:03 GMT+08:00 2016	01-Nov-2016 16:45:02.036	103.324691667	2.02576666667	8.271586	3.1	37.1	162.29	1.1	1.186	10.488	0.072409265	29.7777099609	0.0724092647433	1775.25	56.0784339905	22.3529415131	92.0	Straight Road	Ng Jin Boon	Good	0
48	48	58	58	58	Tue Nov 01 16:45:04 GMT+08:00 2016	01-Nov-2016 16:45:03.035	103.32471	2.025695	8.82028	3.1	37.4	166.59	1.142	1.036	9.629	0.013054132	31.7530078888	0.0130541324615	1764.75	56.4705886841	22.3529415131	92.0	Curve Road	Ng Jin Boon	Good	0
49	49	59	59	59	Tue Nov 01 16:45:05 GMT+08:00 2016	01-Nov-2016 16:45:04.036	103.324721667	2.02561166667	9.586186	3.1	37.7	175.44	0.513	0.931	9.641	0.0077281	34.510269165	0.007728099823	1781.25	56.0784339905	22.3529415131	91.0	Curve Road	Ng Jin Boon	Good	0
50	50	60	60	60	Tue Nov 01 16:45:06 GMT+08:00 2016	01-Nov-2016 16:45:05.036	103.324723333	2.02552166667	10.324813	3.1	37.8	182.76	0.238	1.097	9.954	0.04011053	37.1693267822	0.0401105284691	1777.75	56.4705886841	22.3529415131	91.0	Curve Road	Ng Jin Boon	Good	0
51	51	61	61	61	Tue Nov 01 16:45:07 GMT+08:00 2016	01-Nov-2016 16:45:06.036	103.324715	2.025425	10.958436	3.1	37.9	185.93	-0.002	0.894	10.004	0.042839587	39.4503669739	0.0428395867348	1784.75	56.0784339905	22.3529415131	91.0	Curve Road	Ng Jin Boon	Good	0
52	52	62	62	62	Tue Nov 01 16:45:08 GMT+08:00 2016	01-Nov-2016 16:45:07.035	103.324701667	2.02532333333	11.582279	3.0	38.0	188.54	-0.193	0.193	10.478	0.08745605	41.6962051392	0.0874560475349	1718.75	15.2941179276	9.80392169952	91.0	Curve Road	Ng Jin Boon	Good	1
53	53	63	63	63	Tue Nov 01 16:45:09 GMT+08:00 2016	01-Nov-2016 16:45:08.036	103.324686667	2.025215	11.700665	3.0	38.1	190.4	0.342	-0.058	10.407	0.08044535	42.1223945618	0.0804453492165	1398.0	14.509803772	9.80392169952	91.0	Curve Road	Ng Jin Boon	Good	1
54	54	64	64	64	Tue Nov 01 16:45:10 GMT+08:00 2016	01-Nov-2016 16:45:09.036	103.324668333	2.02510666667	11.521543	3.0	38.1	190.95	-0.023	0.08	10.146	0.05328554	41.4775505066	0.0532855391502	1384.5	14.9019613266	12.5490198135	91.0	Curve Road	Ng Jin Boon	Good	1
55	55	65	65	65	Tue Nov 01 16:45:11 GMT+08:00 2016	01-Nov-2016 16:45:10.036	103.324651667	2.02500333333	11.132412	2.9	37.8	189.33	-0.627	0.506	9.183	-0.041318297	40.0766830444	-0.0413182973862	1384.5	23.5294113159	10.9803924561	91.0	Curve Road	Ng Jin Boon	Good	1
56	56	66	66	66	Tue Nov 01 16:45:12 GMT+08:00 2016	01-Nov-2016 16:45:11.035	103.32464	2.02490166667	10.813799	2.9	37.7	187.0	-0.894	0.132	10.118	0.05450219	38.9296760559	0.0545021891594	1324.0	17.6470584869	10.9803924561	91.0	Curve Road	Ng Jin Boon	Good	0
57	57	67	67	67	Tue Nov 01 16:45:13 GMT+08:00 2016	01-Nov-2016 16:45:12.038	103.32463	2.024805	10.56107	2.9	37.6	184.71	-1.616	0.148	9.946	0.046269476	38.0198516846	0.0462694764137	1304.0	15.6862745285	10.9803924561	91.0	Curve Road	Ng Jin Boon	Good	0
58	58	68	68	68	Tue Nov 01 16:45:14 GMT+08:00 2016	01-Nov-2016 16:45:13.036	103.324626667	2.02470833333	10.576512	3.0	37.3	180.57	-0.419	0.6	9.927	0.023745067	38.0754432678	0.0237450674176	1283.75	17.254901886	14.509803772	90.0	Curve Road	Ng Jin Boon	Good	0
59	59	69	69	69	Tue Nov 01 16:45:15 GMT+08:00 2016	01-Nov-2016 16:45:14.036	103.324631667	2.02461333333	10.276944	3.0	37.5	174.75	-0.688	0.424	9.733	0.01456511	36.9969978333	0.0145651102066	1396.0	28.627450943	14.509803772	90.0	Curve Road	Ng Jin Boon	Good	0
60	60	70	70	70	Tue Nov 01 16:45:16 GMT+08:00 2016	01-Nov-2016 16:45:15.036	103.324641667	2.02452	10.370109	3.0	38.0	170.18	-0.596	0.623	9.958	0.037884176	37.3323898315	0.0378841757774	1396.0	29.4117660522	14.9019613266	90.0	Curve Road	Ng Jin Boon	Good	0
61	61	71	71	71	Tue Nov 01 16:45:17 GMT+08:00 2016	01-Nov-2016 16:45:16.036	103.32466	2.02442666667	10.372168	3.0	38.6	166.36	-1.066	0.63	9.447	-0.009766161	37.3398017883	-0.0097661614418	1337.0	30.9803924561	14.9019613266	90.0	Curve Road	Ng Jin Boon	Good	0
62	62	72	72	72	Tue Nov 01 16:45:18 GMT+08:00 2016	01-Nov-2016 16:45:17.036	103.324686667	2.024335	10.354153	3.0	38.8	161.97	-0.759	0.393	9.796	0.021366537	37.2749481201	0.0213665366173	1358.75	30.9803924561	14.9019613266	90.0	Curve Road	Ng Jin Boon	Good	0
63	63	73	73	73	Tue Nov 01 16:45:19 GMT+08:00 2016	01-Nov-2016 16:45:18.036	103.324726667	2.02424333333	10.816888	3.0	38.5	156.54	-0.232	0.29	9.926	0.031532586	38.9407958984	0.0315325856209	1360.5	30.5882358551	14.9019613266	90.0	Curve Road	Ng Jin Boon	Good	0
64	64	74	74	74	Tue Nov 01 16:45:20 GMT+08:00 2016	01-Nov-2016 16:45:19.036	103.324776667	2.02415166667	11.073734	3.0	38.4	152.05	-0.549	0.283	9.859	0.025965154	39.8654441833	0.025965154171	1338.25	12.1568632126	10.9803924561	90.0	Curve Road	Ng Jin Boon	Good	0
65	65	75	75	75	Tue Nov 01 16:45:21 GMT+08:00 2016	01-Nov-2016 16:45:20.036	103.324828333	2.024065	11.066527	3.0	38.4	149.34	-0.565	-0.215	10.09	0.04938668	39.8394966125	0.0493866801262	1276.75	9.80392169952	10.5882358551	90.0	Curve Road	Ng Jin Boon	Good	0
66	66	76	76	76	Tue Nov 01 16:45:22 GMT+08:00 2016	01-Nov-2016 16:45:21.036	103.324881667	2.02397833333	11.096382	3.0	38.4	148.77	-0.362	-0.045	9.717	0.010217547	39.946975708	0.0102175474167	1131.5	9.80392169952	9.80392169952	90.0	Curve Road	Ng Jin Boon	Good	0
67	67	77	77	77	Tue Nov 01 16:45:23 GMT+08:00 2016	01-Nov-2016 16:45:22.039	103.324943333	2.02389666667	11.009909	3.1	38.6	144.22	-0.234	0.0	10.093	0.04812461	39.6356697083	0.0481246113777	1151.25	10.1960783005	9.80392169952	90.0	Curve Road	Ng Jin Boon	Good	0
68	68	78	78	78	Tue Nov 01 16:45:24 GMT+08:00 2016	01-Nov-2016 16:45:23.037	103.325006667	2.02381833333	10.757179	3.1	38.9	142.64	-1.052	-0.053	10.265	0.07087582	38.7258453369	0.0708758234978	1108.0	10.5882358551	9.80392169952	90.0	Curve Road	Ng Jin Boon	Good	0
69	69	79	79	79	Tue Nov 01 16:45:25 GMT+08:00 2016	01-Nov-2016 16:45:24.035	103.325075	2.023745	10.746885	3.1	38.8	137.11	-0.284	-0.858	10.075	0.050137103	38.688785553	0.0501371026039	1197.25	10.5882358551	9.80392169952	90.0	Curve Road	Ng Jin Boon	Good	0
70	70	80	80	80	Tue Nov 01 16:45:26 GMT+08:00 2016	01-Nov-2016 16:45:25.036	103.325141667	2.02367833333	10.487465	3.1	38.7	134.62	-0.235	0.277	9.766	0.015203118	37.7548713684	0.0152031183243	1081.25	14.9019613266	9.80392169952	90.0	Curve Road	Ng Jin Boon	Good	0
71	71	81	81	81	Tue Nov 01 16:45:27 GMT+08:00 2016	01-Nov-2016 16:45:26.035	103.325215	2.023615	10.501878	3.1	38.7	133.69	0.092	-0.863	9.689	0.010620058	37.8067588806	0.0106200575829	1117.0	15.2941179276	9.80392169952	90.0	Straight Road	Ng Jin Boon	Good	0
